DevEui,JoinEui,Class,PRR,Total Messages,updf,upinfo,dntxed,joining,joined,dnfail,dnacked,Initial FCntUp,Last FCntUp,Expected Packets,Received Packets
92-30-00-01-00-00-02-94,92-30-00-02-00-00-02-94,C,96.43%,116,54,54,0,4,4,0,0,8,12,56,54
A8-17-58-FF-FE-04-00-74,N/A,A,100.00%,70,35,35,0,0,0,0,0,96731,96765,35,35
A8-17-58-FF-FE-04-AC-3A,N/A,A,100.00%,70,35,35,0,0,0,0,0,86086,86120,35,35
A8-17-58-FF-FE-04-03-13,N/A,A,100.00%,70,35,35,0,0,0,0,0,96621,96655,35,35
A8-17-58-FF-FE-06-3D-24,N/A,A,100.00%,144,72,72,0,0,0,0,0,130032,130103,72,72
A8-17-58-FF-FE-04-AB-A4,N/A,A,94.29%,66,33,33,0,0,0,0,0,86088,86122,35,33
A8-17-58-FF-FE-04-08-DC,N/A,A,100.00%,70,35,35,0,0,0,0,0,96532,96566,35,35
A8-17-58-FF-FE-06-2B-C9,N/A,A,100.00%,140,70,70,0,0,0,0,0,88900,88969,70,70
A8-17-58-FF-FE-06-63-35,N/A,A,100.00%,140,70,70,0,0,0,0,0,120822,120891,70,70
A8-17-58-FF-FE-04-09-87,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
A8-17-58-FF-FE-04-4D-F9,N/A,A,100.00%,70,35,35,0,0,0,0,0,96505,96539,35,35
92-30-00-01-00-00-00-32,92-30-00-02-00-00-00-32,C,100.00%,171,73,73,0,13,12,0,0,4,5,73,73
A8-17-58-FF-FE-04-03-15,N/A,A,100.00%,70,35,35,0,0,0,0,0,96618,96652,35,35
92-30-00-01-00-00-00-81,92-30-00-02-00-00-00-81,C,100.00%,170,73,73,0,12,12,0,0,6,6,73,73
92-30-00-01-00-00-04-30,92-30-00-02-00-00-04-30,C,100.00%,122,57,57,0,4,4,0,0,4,9,57,57
A8-17-58-FF-FE-04-08-B3,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
A8-17-58-FF-FE-04-09-8C,N/A,A,100.00%,70,35,35,0,0,0,0,0,88895,88929,35,35
92-30-00-01-00-00-02-72,92-30-00-02-00-00-02-72,C,98.18%,116,54,54,0,4,4,0,0,4,9,55,54
92-30-00-01-00-00-01-73,92-30-00-02-00-00-01-73,C,100.00%,126,59,59,0,4,4,0,0,5,11,59,59
A8-17-58-FF-FE-04-02-22,N/A,A,100.00%,70,35,35,0,0,0,0,0,96625,96659,35,35
A8-17-58-FF-FE-04-AC-91,N/A,A,94.29%,66,33,33,0,0,0,0,0,86084,86118,35,33
A8-17-58-FF-FE-04-AC-41,N/A,A,97.14%,68,34,34,0,0,0,0,0,86088,86122,35,34
92-30-00-01-00-00-03-04,92-30-00-02-00-00-03-04,C,100.00%,154,72,72,0,5,5,0,0,12,7,72,72
A8-17-58-FF-FE-04-02-B5,N/A,A,100.00%,70,35,35,0,0,0,0,0,96731,96765,35,35
92-30-00-01-00-00-05-91,N/A,C,100.00%,72,36,36,0,0,0,0,0,63289,63324,36,36
92-30-00-01-00-00-03-55,92-30-00-02-00-00-03-55,C,98.00%,106,49,49,0,4,4,0,0,1,14,50,49
A8-17-58-FF-FE-04-01-0B,N/A,A,100.00%,70,35,35,0,0,0,0,0,96506,96540,35,35
A8-17-58-FF-FE-04-AC-DA,N/A,A,100.00%,70,35,35,0,0,0,0,0,86086,86120,35,35
92-30-00-01-00-00-01-78,92-30-00-02-00-00-01-78,C,96.67%,122,58,58,0,3,3,0,0,18,13,60,58
A8-17-58-FF-FE-06-62-F4,N/A,A,100.00%,140,70,70,0,0,0,0,0,120805,120874,70,70
A8-17-58-FF-FE-04-08-FF,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
24-E1-24-13-6C-34-31-88,N/A,A,100.00%,106,53,53,0,0,0,0,0,38641,38693,53,53
A8-17-58-FF-FE-04-AD-72,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-0A-AA,N/A,A,100.00%,70,35,35,0,0,0,0,0,88895,88929,35,35
A8-17-58-FF-FE-04-AC-8A,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-01-FB,N/A,A,100.00%,70,35,35,0,0,0,0,0,21620,21654,35,35
A8-17-58-FF-FE-06-3E-D8,N/A,A,100.00%,282,141,141,0,0,0,0,0,17331,17471,141,141
A8-17-58-FF-FE-04-AA-EF,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
92-30-00-01-00-00-05-67,92-30-00-02-00-00-05-67,C,100.00%,115,47,47,0,16,5,0,0,9,4,47,47
A8-17-58-FF-FE-04-AC-6E,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
92-30-00-01-00-00-00-14,92-30-00-02-00-00-00-14,C,100.00%,122,56,56,0,5,5,0,0,20,3,56,56
A8-17-58-FF-FE-04-08-B7,N/A,A,100.00%,70,35,35,0,0,0,0,0,96532,96566,35,35
A8-17-58-FF-FE-04-AC-13,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-AD-6B,N/A,A,100.00%,70,35,35,0,0,0,0,0,86085,86119,35,35
92-30-00-01-00-00-03-29,92-30-00-02-00-00-03-29,C,100.00%,136,63,63,0,5,5,0,0,10,3,63,63
92-30-00-01-00-00-05-16,92-30-00-02-00-00-05-16,C,100.00%,87,39,39,0,5,4,0,0,6,8,39,39
92-30-00-01-00-00-05-73,92-30-00-02-00-00-05-73,C,95.74%,116,45,45,0,21,5,0,0,1,4,47,45
A8-17-58-FF-FE-04-AC-3C,N/A,A,100.00%,70,35,35,0,0,0,0,0,86088,86122,35,35
A8-17-58-FF-FE-04-AD-36,N/A,A,97.14%,68,34,34,0,0,0,0,0,85836,85870,35,34
A8-17-58-FF-FE-04-AB-29,N/A,A,85.71%,60,30,30,0,0,0,0,0,86088,86122,35,30
92-30-00-01-00-00-05-14,N/A,C,100.00%,76,38,38,0,0,0,0,0,70288,70325,38,38
A8-17-58-FF-FE-04-AB-2E,N/A,A,100.00%,70,35,35,0,0,0,0,0,86087,86121,35,35
92-30-00-01-00-00-05-15,N/A,C,100.00%,74,37,37,0,0,0,0,0,5447,5483,37,37
A8-17-58-FF-FE-04-02-D6,N/A,A,100.00%,70,35,35,0,0,0,0,0,89002,89036,35,35
92-30-00-01-00-00-00-45,92-30-00-02-00-00-00-45,C,100.00%,102,46,46,0,5,5,0,0,8,3,46,46
A8-17-58-FF-FE-04-AD-58,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
92-30-00-01-00-00-00-27,92-30-00-02-00-00-00-27,C,98.31%,126,58,58,0,5,5,0,0,12,3,59,58
A8-17-58-FF-FE-04-0A-2B,N/A,A,97.14%,68,34,34,0,0,0,0,0,96534,96568,35,34
A8-17-58-FF-FE-04-AD-0E,N/A,A,100.00%,70,35,35,0,0,0,0,0,86088,86122,35,35
A8-17-58-FF-FE-06-67-BA,N/A,A,100.00%,70,35,35,0,0,0,0,0,53498,53532,35,35
92-30-00-01-00-00-05-53,92-30-00-02-00-00-05-53,C,59.18%,66,29,29,0,4,4,0,0,6,9,49,29
92-30-00-01-00-00-01-21,92-30-00-02-00-00-01-21,C,100.00%,116,54,54,0,4,4,0,0,4,8,54,54
A8-17-58-FF-FE-04-AC-67,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-09-89,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
92-30-00-01-00-00-03-17,92-30-00-02-00-00-03-17,C,100.00%,126,58,58,0,5,5,0,0,12,3,58,58
A8-17-58-FF-FE-04-AC-F2,N/A,A,100.00%,70,35,35,0,0,0,0,0,86086,86120,35,35
A8-17-58-FF-FE-04-AB-01,N/A,A,100.00%,70,35,35,0,0,0,0,0,85839,85873,35,35
A8-17-58-FF-FE-04-AD-10,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-AA-54,N/A,A,100.00%,70,35,35,0,0,0,0,0,86087,86121,35,35
92-30-00-01-00-00-05-50,N/A,C,97.37%,74,37,37,0,0,0,0,0,5451,5488,38,37
A8-17-58-FF-FE-04-02-D0,N/A,A,100.00%,70,35,35,0,0,0,0,0,96619,96653,35,35
A8-17-58-FF-FE-04-AD-0A,N/A,A,100.00%,70,35,35,0,0,0,0,0,85836,85870,35,35
A8-17-58-FF-FE-04-09-81,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
A8-17-58-FF-FE-04-AC-12,N/A,A,100.00%,70,35,35,0,0,0,0,0,86088,86122,35,35
A8-17-58-FF-FE-04-03-21,N/A,A,100.00%,70,35,35,0,0,0,0,0,88860,88894,35,35
A8-17-58-FF-FE-04-01-F9,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
92-30-00-01-00-00-02-16,92-30-00-02-00-00-02-16,C,100.00%,172,74,74,0,12,12,0,0,4,5,74,74
92-30-00-01-00-00-05-68,92-30-00-02-00-00-05-68,C,100.00%,80,36,36,0,4,4,0,0,2,5,36,36
A8-17-58-FF-FE-04-AB-00,N/A,A,100.00%,70,35,35,0,0,0,0,0,85839,85873,35,35
A8-17-58-FF-FE-04-09-03,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
A8-17-58-FF-FE-04-AC-CC,N/A,A,100.00%,70,35,35,0,0,0,0,0,86087,86121,35,35
A8-17-58-FF-FE-04-02-B6,N/A,A,97.14%,68,34,34,0,0,0,0,0,96730,96764,35,34
92-30-00-01-00-00-04-26,92-30-00-02-00-00-04-26,C,96.61%,122,57,57,0,4,4,0,0,9,12,59,57
A8-17-58-FF-FE-04-AC-4C,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
92-30-00-01-00-00-02-83,92-30-00-02-00-00-02-83,C,100.00%,116,54,54,0,4,4,0,0,7,12,54,54
A8-17-58-FF-FE-04-AB-81,N/A,A,100.00%,70,35,35,0,0,0,0,0,85838,85872,35,35
A8-17-58-FF-FE-03-FF-8E,N/A,A,100.00%,70,35,35,0,0,0,0,0,96828,96862,35,35
A8-17-58-FF-FE-04-AC-75,N/A,A,100.00%,70,35,35,0,0,0,0,0,86087,86121,35,35
A8-17-58-FF-FE-04-AC-10,N/A,A,100.00%,70,35,35,0,0,0,0,0,86084,86118,35,35
92-30-00-01-00-00-04-41,92-30-00-02-00-00-04-41,C,100.00%,109,49,49,0,6,5,0,0,9,3,49,49
92-30-00-01-00-00-02-64,92-30-00-02-00-00-02-64,C,100.00%,118,55,55,0,4,4,0,0,7,10,55,55
A8-17-58-FF-FE-04-09-56,N/A,A,100.00%,70,35,35,0,0,0,0,0,18932,18966,35,35
92-30-00-01-00-00-00-67,92-30-00-02-00-00-00-67,C,100.00%,118,54,54,0,5,5,0,0,11,4,54,54
A8-17-58-FF-FE-04-AB-A6,N/A,A,100.00%,70,35,35,0,0,0,0,0,86088,86122,35,35
A8-17-58-FF-FE-04-AC-79,N/A,A,100.00%,70,35,35,0,0,0,0,0,86090,86124,35,35
92-30-00-01-00-00-02-42,92-30-00-02-00-00-02-42,C,44.44%,25,4,4,0,13,4,0,0,2,7,9,4
92-30-00-01-00-00-04-10,92-30-00-02-00-00-04-10,C,98.65%,171,73,73,0,13,12,0,0,6,6,74,73
92-30-00-01-00-00-01-18,92-30-00-02-00-00-01-18,C,100.00%,184,80,80,0,12,12,0,0,4,5,80,80
92-30-00-01-00-00-01-76,92-30-00-02-00-00-01-76,C,100.00%,132,62,62,0,4,4,0,0,5,10,62,62
92-30-00-01-00-00-00-53,92-30-00-02-00-00-00-53,C,98.31%,124,58,58,0,4,4,0,0,22,14,59,58
92-30-00-01-00-00-01-53,92-30-00-02-00-00-01-53,C,100.00%,128,60,60,0,4,4,0,0,18,6,60,60
A8-17-58-FF-FE-04-01-07,N/A,A,100.00%,70,35,35,0,0,0,0,0,96507,96541,35,35
92-30-00-01-00-00-05-38,92-30-00-02-00-00-05-38,C,100.00%,80,35,35,0,5,5,0,0,1,3,35,35
A8-17-58-FF-FE-04-00-F9,N/A,A,100.00%,70,35,35,0,0,0,0,0,89003,89037,35,35
92-30-00-01-00-00-04-47,92-30-00-02-00-00-04-47,C,90.48%,124,57,57,0,5,5,0,0,1,9,63,57
A8-17-58-FF-FE-04-4D-E4,N/A,A,100.00%,70,35,35,0,0,0,0,0,92721,92755,35,35
A8-17-58-FF-FE-04-AD-BE,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-AC-81,N/A,A,100.00%,70,35,35,0,0,0,0,0,85838,85872,35,35
A8-17-58-FF-FE-04-AC-37,N/A,A,100.00%,70,35,35,0,0,0,0,0,38430,38464,35,35
A8-17-58-FF-FE-04-03-1B,N/A,A,100.00%,70,35,35,0,0,0,0,0,88860,88894,35,35
92-30-00-01-00-00-01-55,92-30-00-02-00-00-01-55,C,100.00%,128,60,60,0,4,4,0,0,6,11,60,60
92-30-00-01-00-00-02-39,92-30-00-02-00-00-02-39,C,100.00%,146,69,69,0,4,4,0,0,8,8,69,69
92-30-00-01-00-00-03-00,92-30-00-02-00-00-03-00,C,100.00%,144,67,67,0,5,5,0,0,16,5,67,67
92-30-00-01-00-00-01-30,92-30-00-02-00-00-01-30,C,97.92%,104,47,47,0,5,5,0,0,9,5,48,47
A8-17-58-FF-FE-04-02-19,N/A,A,100.00%,70,35,35,0,0,0,0,0,96718,96752,35,35
92-30-00-01-00-00-03-85,92-30-00-02-00-00-03-85,C,100.00%,116,54,54,0,4,4,0,0,6,11,54,54
92-30-00-01-00-00-00-77,92-30-00-02-00-00-00-77,C,100.00%,116,54,54,0,4,4,0,0,4,9,54,54
92-30-00-01-00-00-04-19,92-30-00-02-00-00-04-19,C,100.00%,102,48,48,0,3,3,0,0,13,17,48,48
A8-17-58-FF-FE-04-AD-24,N/A,A,100.00%,70,35,35,0,0,0,0,0,86077,86111,35,35
92-30-00-01-00-00-03-62,92-30-00-02-00-00-03-62,C,100.00%,134,63,63,0,4,4,0,0,7,15,63,63
A8-17-58-FF-FE-04-08-B5,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
92-30-00-01-00-00-04-01,92-30-00-02-00-00-04-01,C,98.18%,118,54,54,0,5,5,0,0,1,6,55,54
92-30-00-01-00-00-00-76,92-30-00-02-00-00-00-76,C,100.00%,118,54,54,0,5,5,0,0,11,4,54,54
92-30-00-01-00-00-04-65,92-30-00-02-00-00-04-65,C,84.38%,119,54,54,0,6,5,0,0,10,8,64,54
92-30-00-01-00-00-03-81,92-30-00-02-00-00-03-81,C,100.00%,122,56,56,0,5,5,0,0,12,7,56,56
A8-17-58-FF-FE-04-02-B4,N/A,A,100.00%,70,35,35,0,0,0,0,0,88860,88894,35,35
A8-17-58-FF-FE-04-AC-5D,N/A,A,100.00%,70,35,35,0,0,0,0,0,86083,86117,35,35
A8-17-58-FF-FE-04-01-83,N/A,A,100.00%,70,35,35,0,0,0,0,0,88860,88894,35,35
92-30-00-01-00-00-04-08,92-30-00-02-00-00-04-08,C,100.00%,118,54,54,0,5,5,0,0,12,4,54,54
A8-17-58-FF-FE-04-AC-68,N/A,A,100.00%,70,35,35,0,0,0,0,0,86086,86120,35,35
92-30-00-01-00-00-02-05,92-30-00-02-00-00-02-05,C,100.00%,114,53,53,0,4,4,0,0,1,11,53,53
A8-17-58-FF-FE-04-AC-77,N/A,A,97.14%,68,34,34,0,0,0,0,0,86088,86122,35,34
A8-17-58-FF-FE-04-0A-A8,N/A,A,100.00%,70,35,35,0,0,0,0,0,88895,88929,35,35
A8-17-58-FF-FE-04-AB-B0,N/A,A,100.00%,70,35,35,0,0,0,0,0,8175,8209,35,35
A8-17-58-FF-FE-04-4E-21,N/A,A,100.00%,70,35,35,0,0,0,0,0,96581,96615,35,35
A8-17-58-FF-FE-04-03-0C,N/A,A,100.00%,70,35,35,0,0,0,0,0,96623,96657,35,35
A8-17-58-FF-FE-04-09-F2,N/A,A,91.43%,64,32,32,0,0,0,0,0,96625,96659,35,32
A8-17-58-FF-FE-04-AB-9C,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-03-94-13,N/A,A,91.43%,64,32,32,0,0,0,0,0,71640,71674,35,32
A8-17-58-FF-FE-04-03-18,N/A,A,100.00%,70,35,35,0,0,0,0,0,96624,96658,35,35
92-30-00-01-00-00-00-20,92-30-00-02-00-00-00-20,C,95.38%,134,62,62,0,5,5,0,0,12,3,65,62
A8-17-58-FF-FE-04-00-F7,N/A,A,100.00%,70,35,35,0,0,0,0,0,89003,89037,35,35
92-30-00-01-00-00-00-25,92-30-00-02-00-00-00-25,C,98.18%,116,54,54,0,4,4,0,0,4,9,55,54
92-30-00-01-00-00-02-33,92-30-00-02-00-00-02-33,C,93.75%,130,60,60,0,5,5,0,0,1,7,64,60
A8-17-58-FF-FE-04-02-A7,N/A,A,85.71%,60,30,30,0,0,0,0,0,96626,96660,35,30
A8-17-58-FF-FE-04-AB-FA,N/A,A,100.00%,70,35,35,0,0,0,0,0,86090,86124,35,35
92-30-00-01-00-00-03-94,92-30-00-02-00-00-03-94,C,92.50%,174,74,74,0,13,13,0,0,1,3,80,74
A8-17-58-FF-FE-04-01-44,N/A,A,100.00%,70,35,35,0,0,0,0,0,57380,57414,35,35
92-30-00-01-00-00-05-35,92-30-00-02-00-00-05-35,C,100.00%,84,38,38,0,4,4,0,0,3,5,38,38
A8-17-58-FF-FE-04-AD-23,N/A,A,100.00%,70,35,35,0,0,0,0,0,86077,86111,35,35
92-30-00-01-00-00-03-03,92-30-00-02-00-00-03-03,C,100.00%,116,54,54,0,4,4,0,0,5,10,54,54
A8-17-58-FF-FE-04-09-85,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
A8-17-58-FF-FE-04-01-CA,N/A,A,97.14%,68,34,34,0,0,0,0,0,96625,96659,35,34
A8-17-58-FF-FE-04-02-A6,N/A,A,88.24%,60,30,30,0,0,0,0,0,96626,96659,34,30
92-30-00-01-00-00-05-64,92-30-00-02-00-00-05-64,C,100.00%,80,35,35,0,5,5,0,0,1,3,35,35
92-30-00-01-00-00-05-17,92-30-00-02-00-00-05-17,C,100.00%,84,37,37,0,5,5,0,0,1,3,37,37
A8-17-58-FF-FE-04-AB-12,N/A,A,100.00%,70,35,35,0,0,0,0,0,86090,86124,35,35
A8-17-58-FF-FE-04-AA-EC,N/A,A,100.00%,70,35,35,0,0,0,0,0,86087,86121,35,35
92-30-00-01-00-00-03-10,92-30-00-02-00-00-03-10,C,100.00%,128,59,59,0,5,5,0,0,18,5,59,59
92-30-00-01-00-00-03-12,92-30-00-02-00-00-03-12,C,97.30%,168,72,72,0,12,12,0,0,1,6,74,72
A8-17-58-FF-FE-04-AD-68,N/A,A,100.00%,70,35,35,0,0,0,0,0,85835,85869,35,35
A8-17-58-FF-FE-04-AA-FF,N/A,A,100.00%,70,35,35,0,0,0,0,0,85839,85873,35,35
92-30-00-01-00-00-05-32,92-30-00-02-00-00-05-32,C,100.00%,88,40,40,0,4,4,0,0,6,11,40,40
92-30-00-01-00-00-00-75,92-30-00-02-00-00-00-75,C,100.00%,132,62,62,0,4,4,0,0,16,9,62,62
92-30-00-01-00-00-04-07,92-30-00-02-00-00-04-07,C,100.00%,129,60,60,0,5,4,0,0,4,8,60,60
92-30-00-01-00-00-02-49,92-30-00-02-00-00-02-49,C,100.00%,130,61,61,0,4,4,0,0,6,13,61,61
92-30-00-01-00-00-01-65,92-30-00-02-00-00-01-65,C,96.49%,118,55,55,0,4,4,0,0,7,12,57,55
92-30-00-01-00-00-03-38,92-30-00-02-00-00-03-38,C,94.74%,116,54,54,0,4,4,0,0,4,10,57,54
A8-17-58-FF-FE-04-AD-6C,N/A,A,100.00%,70,35,35,0,0,0,0,0,85836,85870,35,35
92-30-00-01-00-00-02-46,92-30-00-02-00-00-02-46,C,100.00%,168,72,72,0,12,12,0,0,4,3,72,72
92-30-00-01-00-00-02-66,92-30-00-02-00-00-02-66,C,84.75%,112,50,50,0,8,4,0,0,8,12,59,50
A8-17-58-FF-FE-04-00-F6,N/A,A,100.00%,70,35,35,0,0,0,0,0,89003,89037,35,35
A8-17-58-FF-FE-04-AA-53,N/A,A,100.00%,70,35,35,0,0,0,0,0,86090,86124,35,35
92-30-00-01-00-00-03-08,92-30-00-02-00-00-03-08,C,100.00%,116,54,54,0,4,4,0,0,6,11,54,54
A8-17-58-FF-FE-04-AB-E6,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
7E-1B-63-CB-8F-4A-26-B6,32-CC-94-03-56-B8-6C-BE,Unknown,100.00%,8,1,1,0,5,1,0,0,4,4,1,1
A8-17-58-FF-FE-04-AA-4B,N/A,A,100.00%,70,35,35,0,0,0,0,0,86085,86119,35,35
92-30-00-01-00-00-02-13,92-30-00-02-00-00-02-13,C,85.29%,124,58,58,0,4,4,0,0,10,13,68,58
A8-17-58-FF-FE-04-4E-2B,N/A,A,100.00%,70,35,35,0,0,0,0,0,96577,96611,35,35
92-30-00-01-00-00-03-45,92-30-00-02-00-00-03-45,C,100.00%,116,54,54,0,4,4,0,0,4,9,54,54
92-30-00-01-00-00-01-17,92-30-00-02-00-00-01-17,C,98.57%,144,69,69,0,3,3,0,0,4,8,70,69
A8-17-58-FF-FE-04-AC-69,N/A,A,100.00%,70,35,35,0,0,0,0,0,86090,86124,35,35
A8-17-58-FF-FE-04-03-2A,N/A,A,100.00%,70,35,35,0,0,0,0,0,96733,96767,35,35
92-30-00-01-00-00-02-82,92-30-00-02-00-00-02-82,C,100.00%,120,56,56,0,4,4,0,0,6,10,56,56
A8-17-58-FF-FE-04-4D-F8,N/A,A,94.29%,66,33,33,0,0,0,0,0,14562,14596,35,33
92-30-00-01-00-00-00-26,92-30-00-02-00-00-00-26,C,96.43%,118,54,54,0,5,5,0,0,11,3,56,54
92-30-00-01-00-00-01-59,92-30-00-02-00-00-01-59,C,98.11%,112,52,52,0,4,4,0,0,11,10,53,52
A8-17-58-FF-FE-04-09-8D,N/A,A,100.00%,70,35,35,0,0,0,0,0,88895,88929,35,35
A8-17-58-FF-FE-04-09-F5,N/A,A,100.00%,70,35,35,0,0,0,0,0,96625,96659,35,35
92-30-00-01-00-00-04-68,92-30-00-02-00-00-04-68,C,100.00%,116,54,54,0,4,4,0,0,14,11,54,54
A8-17-58-FF-FE-04-01-C8,N/A,A,100.00%,70,35,35,0,0,0,0,0,96626,96660,35,35
A8-17-58-FF-FE-04-01-BB,N/A,A,100.00%,70,35,35,0,0,0,0,0,96629,96663,35,35
A8-17-58-FF-FE-04-01-C9,N/A,A,100.00%,70,35,35,0,0,0,0,0,96625,96659,35,35
A8-17-58-FF-FE-04-AD-B2,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-4D-BF,N/A,A,100.00%,70,35,35,0,0,0,0,0,96581,96615,35,35
92-30-00-01-00-00-03-57,92-30-00-02-00-00-03-57,C,100.00%,120,55,55,0,5,5,0,0,20,3,55,55
92-30-00-01-00-00-04-44,92-30-00-02-00-00-04-44,C,100.00%,130,61,61,0,4,4,0,0,8,12,61,61
92-30-00-01-00-00-02-09,92-30-00-02-00-00-02-09,C,100.00%,128,58,58,0,7,5,0,0,11,5,58,58
A8-17-58-FF-FE-04-62-56,N/A,A,100.00%,70,35,35,0,0,0,0,0,90542,90576,35,35
A8-17-58-FF-FE-04-0A-B8,N/A,A,100.00%,70,35,35,0,0,0,0,0,96618,96652,35,35
A8-17-58-FF-FE-04-AC-6D,N/A,A,100.00%,70,35,35,0,0,0,0,0,86086,86120,35,35
A8-17-58-FF-FE-04-AD-57,N/A,A,97.14%,68,34,34,0,0,0,0,0,86085,86119,35,34
A8-17-58-FF-FE-04-AC-46,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-4E-3D,N/A,A,100.00%,70,35,35,0,0,0,0,0,96532,96566,35,35
92-30-00-01-00-00-03-35,92-30-00-02-00-00-03-35,C,100.00%,130,61,61,0,4,4,0,0,6,7,61,61
A8-17-58-FF-FE-04-03-2C,N/A,A,88.57%,62,31,31,0,0,0,0,0,96740,96774,35,31
92-30-00-01-00-00-04-63,92-30-00-02-00-00-04-63,C,100.00%,116,54,54,0,4,4,0,0,7,11,54,54
92-30-00-01-00-00-04-71,92-30-00-02-00-00-04-71,C,100.00%,116,54,54,0,4,4,0,0,6,11,54,54
92-30-00-01-00-00-05-77,92-30-00-02-00-00-05-77,C,97.22%,80,35,35,0,5,5,0,0,9,1,36,35
92-30-00-01-00-00-03-16,92-30-00-02-00-00-03-16,C,94.74%,118,54,54,0,5,5,0,0,12,6,57,54
A8-17-58-FF-FE-04-AC-14,N/A,A,100.00%,70,35,35,0,0,0,0,0,86088,86122,35,35
92-30-00-01-00-00-02-37,92-30-00-02-00-00-02-37,C,100.00%,126,59,59,0,4,4,0,0,11,6,59,59
A8-17-58-FF-FE-04-01-D7,N/A,A,100.00%,70,35,35,0,0,0,0,0,88896,88930,35,35
92-30-00-01-00-00-00-65,92-30-00-02-00-00-00-65,C,98.41%,132,62,62,0,4,4,0,0,12,13,63,62
92-30-00-01-00-00-03-92,92-30-00-02-00-00-03-92,C,100.00%,117,54,54,0,5,4,0,0,7,12,54,54
A8-17-58-FF-FE-04-0A-34,N/A,A,91.43%,64,32,32,0,0,0,0,0,96534,96568,35,32
92-30-00-01-00-00-01-82,92-30-00-02-00-00-01-82,C,98.31%,124,58,58,0,4,4,0,0,6,13,59,58
A8-17-58-FF-FE-04-0A-B9,N/A,A,97.14%,68,34,34,0,0,0,0,0,96611,96645,35,34
A8-17-58-FF-FE-04-01-FE,N/A,A,100.00%,70,35,35,0,0,0,0,0,96533,96567,35,35
92-30-00-01-00-00-00-03,92-30-00-02-00-00-00-03,Unknown,98.63%,169,72,72,0,13,12,0,0,1,6,73,72
A8-17-58-FF-FE-04-AC-94,N/A,A,100.00%,70,35,35,0,0,0,0,0,86089,86123,35,35
A8-17-58-FF-FE-04-03-0F,N/A,A,100.00%,70,35,35,0,0,0,0,0,93918,93952,35,35
A8-17-58-FF-FE-04-4E-3B,N/A,A,100.00%,70,35,35,0,0,0,0,0,2752,2786,35,35
A8-17-58-FF-FE-04-01-FA,N/A,A,100.00%,70,35,35,0,0,0,0,0,96512,96546,35,35
A8-17-58-FF-FE-04-08-C9,N/A,A,100.00%,70,35,35,0,0,0,0,0,96629,96663,35,35
92-30-00-01-00-00-04-94,92-30-00-02-00-00-04-94,C,100.00%,84,37,37,0,5,5,0,0,10,2,37,37
92-30-00-01-00-00-05-28,92-30-00-02-00-00-05-28,C,100.00%,82,36,36,0,5,5,0,0,8,1,36,36
92-30-00-01-00-00-03-32,92-30-00-02-00-00-03-32,C,100.00%,116,54,54,0,4,4,0,0,10,4,54,54
A8-17-58-FF-FE-04-AB-A2,N/A,A,91.43%,64,32,32,0,0,0,0,0,86083,86117,35,32
92-30-00-01-00-00-00-93,92-30-00-02-00-00-00-93,C,97.44%,178,76,76,0,13,13,0,0,1,3,78,76
A8-17-58-FF-FE-04-AB-B1,N/A,A,100.00%,70,35,35,0,0,0,0,0,85838,85872,35,35
A8-17-58-FF-FE-04-AD-67,N/A,A,100.00%,70,35,35,0,0,0,0,0,86085,86119,35,35
A8-17-58-FF-FE-04-4E-2A,N/A,A,100.00%,70,35,35,0,0,0,0,0,96580,96614,35,35
